x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW|
405.962139|-499.087023|49.914648|-0.014634|0.029545|0.428225|0.903071|0.006855|-0.005030|-0.004779|4.715401|5.761127|-0.003440|-0.040015|0.885533|-0.004735|0.014495|405.754061|-498.911190|4.697471|5.775422|-0.028914|-0.032435|0.885539|-0.004772|0.012493|-0.021887|0.000000|0.013586|0|0|
406.197906|-498.799007|49.890809|-0.014521|0.029350|0.428129|0.903124|0.007802|-0.005443|-0.004036|4.715405|5.759613|0.003982|-0.020007|0.885315|-0.003973|0.015945|405.989500|-498.622916|4.697947|5.773392|-0.020320|-0.022946|0.885320|-0.004029|0.014004|-0.017380|0.000000|0.012799|0|0|
406.433682|-498.511041|49.867098|-0.014392|0.029134|0.428051|0.903170|0.008672|-0.005887|-0.003221|4.715759|5.759118|0.008802|-0.001478|0.885137|-0.003143|0.017179|406.224949|-498.334690|4.698799|5.772248|-0.009851|-0.010985|0.885140|-0.003215|0.015425|-0.012532|0.000000|0.012667|0|0|
406.669478|-498.223081|49.843527|-0.014251|0.028903|0.427993|0.903207|0.009201|-0.006126|-0.002344|4.716132|5.759311|0.004742|0.007380|0.885003|-0.002256|0.018306|406.460414|-498.046472|4.699822|5.771811|-0.001542|-0.001490|0.885003|-0.002335|0.016732|-0.007324|0.000000|0.012822|0|0|
406.905285|-497.935104|49.820113|-0.014106|0.028666|0.427956|0.903235|0.009294|-0.006051|-0.001406|4.716127|5.759753|-0.005148|0.009852|0.884914|-0.001309|0.019555|406.695885|-497.758240|4.700678|5.771731|0.002414|0.002787|0.884912|-0.001393|0.017998|-0.001736|0.000000|0.012839|0|0|
407.141079|-497.647101|49.796876|-0.013961|0.028435|0.427941|0.903252|0.009071|-0.005761|-0.000402|4.715611|5.760306|-0.014992|0.012531|0.884874|-0.000299|0.020784|406.931343|-497.469984|4.701150|5.771789|0.003079|0.003008|0.884870|-0.000390|0.019230|0.004141|0.000000|0.012691|0|0|
407.376836|-497.359067|49.773826|-0.013820|0.028213|0.427949|0.903257|0.008749|-0.005426|0.000664|4.714653|5.761056|-0.022857|0.017886|0.884886|0.000771|0.022011|407.166764|-497.181694|4.701193|5.771964|0.002594|0.001707|0.884879|0.000672|0.020440|0.010396|0.000000|0.012433|0|0|
407.612536|-497.070987|49.750968|-0.013683|0.028002|0.427981|0.903250|0.008518|-0.005157|0.001794|4.713346|5.762143|-0.029111|0.025766|0.884953|0.001905|0.023346|407.402131|-496.893356|4.700861|5.772352|0.002565|0.000824|0.884944|0.001797|0.021676|0.017028|0.000000|0.012138|0|0|
407.848163|-496.782843|49.728300|-0.013547|0.027796|0.428040|0.903231|0.008468|-0.004989|0.002990|4.711745|5.763660|-0.034836|0.034745|0.885079|0.003107|0.024720|407.637427|-496.604952|4.700224|5.773062|0.003568|0.001030|0.885068|0.002987|0.022950|0.024009|0.000000|0.011900|0|0|
408.083702|-496.494612|49.705821|-0.013410|0.027592|0.428127|0.903198|0.008583|-0.004904|0.004250|4.709842|5.765615|-0.041408|0.043089|0.885266|0.004377|0.026034|407.872635|-496.316460|4.699307|5.774150|0.005233|0.001840|0.885253|0.004242|0.024229|0.031347|0.000000|0.011737|0|0|
408.319138|-496.206273|49.683529|-0.013269|0.027387|0.428243|0.903151|0.008797|-0.004872|0.005577|4.707570|5.767961|-0.049555|0.050530|0.885519|0.005714|0.027431|408.107739|-496.027862|4.698080|5.775608|0.006874|0.002485|0.885502|0.005564|0.025540|0.039126|0.000000|0.011590|0|0|
408.554449|-495.917808|49.661421|-0.013124|0.027179|0.428390|0.903090|0.009055|-0.004857|0.006976|4.704860|5.770676|-0.058775|0.057988|0.885840|0.007123|0.028946|408.342718|-495.739137|4.696492|5.777412|0.008183|0.002670|0.885821|0.006957|0.026915|0.047329|0.000000|0.011423|0|0|
408.789613|-495.629198|49.639497|-0.012974|0.026969|0.428570|0.903013|0.009324|-0.004838|0.008451|4.701676|5.773778|-0.068425|0.066058|0.886234|0.008610|0.030470|408.577548|-495.450268|4.694502|5.779563|0.009253|0.002537|0.886212|0.008424|0.028339|0.055915|0.000000|0.011244|0|0|
409.024606|-495.340422|49.617758|-0.012818|0.026756|0.428784|0.902920|0.009577|-0.004816|0.010001|4.698003|5.777300|-0.078371|0.074736|0.886704|0.010171|0.031927|408.812207|-495.161232|4.692085|5.782077|0.010260|0.002296|0.886678|0.009965|0.029770|0.064897|0.000000|0.011064|0|0|
409.259402|-495.051460|49.596205|-0.012658|0.026540|0.429034|0.902810|0.009886|-0.004782|0.011629|4.693740|5.781173|-0.093185|0.078504|0.887254|0.011812|0.033401|409.046667|-494.872011|4.689137|5.784879|0.009822|0.000247|0.887225|0.011582|0.031219|0.074264|0.000000|0.010876|0|0|
409.493973|-494.762293|49.574875|-0.012485|0.026309|0.429321|0.902682|0.010580|-0.005306|0.013298|4.689154|5.785695|-0.091989|0.101015|0.887887|0.013481|0.033667|409.280905|-494.582582|4.685905|5.788295|0.013819|0.003487|0.887854|0.013242|0.032212|0.083930|0.000000|0.010750|0|0|
409.728312|-494.472872|49.553672|-0.012331|0.026097|0.429647|0.902536|0.008100|-0.003722|0.015066|4.684361|5.791224|-0.100212|0.119377|0.888605|0.015231|0.036355|409.514909|-494.292898|4.682457|5.792517|0.019123|0.009112|0.888569|0.014986|0.033763|0.094213|0.000000|0.010952|0|0|
409.962400|-494.183154|49.532389|-0.012232|0.025984|0.430012|0.902366|0.003448|-0.000291|0.016955|4.679045|5.797529|-0.113060|0.130949|0.889414|0.017105|0.038397|409.748657|-494.002919|4.678652|5.797470|0.023390|0.013575|0.889374|0.016824|0.035506|0.104234|0.000000|0.011451|0|0|
410.196205|-493.893110|49.510864|-0.012218|0.026028|0.430419|0.902171|-0.003141|0.004647|0.018921|4.672968|5.804186|-0.130253|0.134262|0.890319|0.019054|0.039409|409.982118|-493.712619|4.674237|5.802862|0.024550|0.013652|0.890274|0.018739|0.037003|0.114366|0.000000|0.012038|0|0|
410.429684|-493.602730|49.488975|-0.012309|0.026270|0.430867|0.901949|-0.010725|0.010344|0.020931|4.665962|5.810907|-0.149699|0.134685|0.891322|0.021047|0.040373|410.215251|-493.421987|4.668993|5.808409|0.022361|0.009078|0.891273|0.020715|0.038283|0.125119|0.000000|0.012383|0|0|
410.662789|-493.312012|49.466665|-0.012512|0.026726|0.431358|0.901698|-0.018281|0.016186|0.022995|4.658015|5.817720|-0.167137|0.138660|0.892426|0.023104|0.041932|410.448010|-493.131018|4.662852|5.814035|0.018815|0.002498|0.892373|0.022760|0.039625|0.136389|0.000000|0.012413|0|0|
410.895477|-493.020947|49.443934|-0.012816|0.027385|0.431893|0.901418|-0.024937|0.021509|0.025132|4.649295|5.824853|-0.185759|0.140704|0.893636|0.025244|0.043550|410.680355|-492.839697|4.655858|5.819804|0.014989|-0.004889|0.893577|0.024880|0.041047|0.148063|0.000000|0.012339|0|0|
411.127711|-492.729515|49.420868|-0.013208|0.028228|0.432474|0.901108|-0.030918|0.026469|0.027329|4.640048|5.832597|-0.183744|0.168574|0.894954|0.027456|0.045549|410.912250|-492.548006|4.648385|5.826180|0.018040|-0.004194|0.894891|0.027080|0.042631|0.160434|0.000000|0.012331|0|0|
411.359478|-492.437670|49.397517|-0.013658|0.029187|0.433103|0.900768|-0.032611|0.027772|0.029642|4.630451|5.841285|-0.200665|0.178249|0.896386|0.029775|0.046951|411.143677|-492.255899|4.640455|5.833247|0.021044|-0.003258|0.896318|0.029361|0.044163|0.173425|0.000000|0.012543|0|0|
411.590743|-492.145379|49.373763|-0.014098|0.030126|0.433784|0.900403|-0.030059|0.025913|0.032015|4.620045|5.850552|-0.215676|0.191981|0.897935|0.032166|0.048762|411.374598|-491.963347|4.631951|5.840961|0.023967|-0.002113|0.897863|0.031726|0.045777|0.187101|0.000000|0.012573|0|0|
411.821468|-491.852609|49.349534|-0.014479|0.030947|0.434522|0.900013|-0.024456|0.021727|0.034474|4.608851|5.860489|-0.231147|0.205983|0.899606|0.034648|0.050415|411.604977|-491.670315|4.622797|5.849314|0.026606|-0.001164|0.899528|0.034176|0.047397|0.201129|0.000000|0.012560|0|0|
412.051615|-491.559324|49.324798|-0.014768|0.031585|0.435318|0.899601|-0.017319|0.016344|0.037010|4.596955|5.871226|-0.244470|0.223369|0.901403|0.037206|0.051879|411.834778|-491.376766|4.613013|5.858395|0.030058|0.000843|0.901320|0.036705|0.048945|0.215681|0.000000|0.012618|0|0|
412.281150|-491.265480|49.299581|-0.014954|0.032018|0.436175|0.899168|-0.010021|0.010860|0.039624|4.584370|5.882855|-0.258894|0.241361|0.903331|0.039842|0.053656|412.063964|-491.082658|4.602607|5.868285|0.034138|0.003777|0.903241|0.039317|0.050544|0.230974|0.000000|0.012825|0|0|
412.510037|-490.971033|49.273967|-0.015044|0.032260|0.437096|0.898710|-0.003708|0.006165|0.042340|4.570998|5.895363|-0.276238|0.257889|0.905392|0.042578|0.055702|412.292500|-490.787948|4.591517|5.878991|0.037954|0.006582|0.905297|0.042021|0.052283|0.246761|0.000000|0.013211|0|0|
412.738233|-490.675940|49.248082|-0.015056|0.032351|0.438081|0.898227|0.001043|0.002793|0.045149|4.556674|5.908583|-0.296871|0.269693|0.907593|0.045410|0.057446|412.520339|-490.492595|4.579604|5.890396|0.040305|0.007361|0.907492|0.044816|0.054016|0.262879|0.000000|0.013732|0|0|
412.965687|-490.380174|49.222065|-0.015012|0.032337|0.439132|0.897715|0.004308|0.000664|0.048034|4.541229|5.922248|-0.320987|0.276040|0.909937|0.048319|0.058917|412.747433|-490.196573|4.566683|5.902285|0.040180|0.004512|0.909829|0.047693|0.055635|0.279475|0.000000|0.014231|0|0|
413.192338|-490.083718|49.196043|-0.014929|0.032256|0.440249|0.897172|0.006510|-0.000586|0.050992|4.524522|5.936163|-0.346713|0.280589|0.912429|0.051303|0.060376|412.973720|-489.899864|4.552599|5.914469|0.037735|-0.001751|0.912314|0.050648|0.057166|0.296454|0.000000|0.014453|0|0|
413.418123|-489.786560|49.170116|-0.014816|0.032132|0.441433|0.896596|0.008215|-0.001374|0.054013|4.506566|5.950355|-0.370590|0.287509|0.915072|0.054353|0.061502|413.199140|-489.602452|4.537314|5.926912|0.034582|-0.009319|0.914950|0.053671|0.058518|0.313619|0.000000|0.014405|0|0|
413.642981|-489.488682|49.144361|-0.014676|0.031972|0.442687|0.895986|0.009911|-0.002082|0.057079|4.487479|5.964975|-0.392369|0.297328|0.917868|0.057449|0.062308|413.423636|-489.304319|4.520894|5.939709|0.032211|-0.016160|0.917739|0.056746|0.059624|0.331089|0.000000|0.014347|0|0|
413.866859|-489.190061|49.118833|-0.014506|0.031773|0.444009|0.895341|0.011872|-0.002905|0.060181|4.467305|5.980109|-0.414205|0.307829|0.920820|0.060585|0.063109|413.647151|-489.005440|4.503394|5.952955|0.030802|-0.021865|0.920684|0.059865|0.060560|0.348832|0.000000|0.014201|0|0|
414.089701|-488.890670|49.093572|-0.014300|0.031529|0.445402|0.894661|0.014160|-0.003924|0.063313|4.446048|5.995775|-0.435439|0.318673|0.923930|0.063751|0.063355|413.869631|-488.705790|4.484846|5.966714|0.030306|-0.026490|0.923787|0.063010|0.061193|0.366410|0.000000|0.013949|0|0|
414.311454|-488.590482|49.068617|-0.014056|0.031231|0.446865|0.893945|0.016710|-0.005154|0.066446|4.423754|6.012007|-0.455961|0.330654|0.927199|0.066914|0.063347|414.091023|-488.405343|4.465287|5.981045|0.030720|-0.029917|0.927048|0.066164|0.061514|0.384425|0.000000|0.013615|0|0|
414.532067|-488.289468|49.044001|-0.013768|0.030874|0.448399|0.893194|0.019487|-0.006423|0.069620|4.400400|6.028898|-0.478202|0.345112|0.930626|0.070124|0.065510|414.311273|-488.104066|4.444726|5.996016|0.031768|-0.032020|0.930469|0.069367|0.062399|0.403884|0.000000|0.013240|0|0|
414.751484|-487.987590|49.019762|-0.013432|0.030457|0.450006|0.892405|0.022436|-0.007528|0.072954|4.375875|6.046564|-0.502608|0.361319|0.934217|0.073509|0.070030|414.530324|-487.801924|4.423131|6.011696|0.033248|-0.033123|0.934055|0.072702|0.064579|0.424509|0.000000|0.012840|0|0|
414.969644|-487.684808|48.995940|-0.013044|0.029982|0.451690|0.891576|0.025364|-0.008476|0.076528|4.350094|6.065051|-0.528334|0.377747|0.937984|0.077138|0.074878|414.748114|-487.498877|4.400450|6.028122|0.035120|-0.033871|0.937817|0.076231|0.067822|0.445975|0.000000|0.012445|0|0|
415.186481|-487.381082|48.972579|-0.012606|0.029454|0.453456|0.890702|0.028070|-0.009366|0.080333|4.322985|6.084349|-0.555940|0.393809|0.941938|0.080984|0.078794|414.964578|-487.194883|4.376617|6.045297|0.037115|-0.034880|0.941763|0.079968|0.071444|0.468439|0.000000|0.012051|0|0|
415.401928|-487.076370|48.949725|-0.012124|0.028876|0.455310|0.889782|0.030513|-0.010181|0.084339|4.294415|6.104460|-0.586850|0.410477|0.946090|0.085022|0.082757|415.179646|-486.889903|4.351530|6.063216|0.038781|-0.036399|0.945905|0.083917|0.075274|0.492391|0.000000|0.011611|0|0|
415.615907|-486.770632|48.927424|-0.011601|0.028254|0.457254|0.888812|0.032770|-0.010842|0.088571|4.264215|6.125437|-0.620853|0.428312|0.950448|0.089282|0.087658|415.393239|-486.583893|4.325070|6.081895|0.039998|-0.038365|0.950254|0.088102|0.079539|0.517788|0.000000|0.011130|0|0|
415.828333|-486.463822|48.905719|-0.011039|0.027593|0.459293|0.887787|0.034905|-0.011433|0.093054|4.232346|6.147407|-0.646035|0.460776|0.955026|0.093788|0.092636|415.605273|-486.276809|4.297263|6.101545|0.044026|-0.036570|0.954822|0.092532|0.084097|0.543825|0.000000|0.000898|0|0|
416.039173|-486.155816|48.884643|-0.010433|0.026879|0.461435|0.886705|0.038241|-0.012819|0.097845|4.201590|6.174614|-0.586401|0.622619|0.959837|0.098601|0.099106|415.815741|-485.968486|4.270319|6.125525|0.084041|0.016867|0.959622|0.097255|0.089400|0.570355|0.000000|0.000000|0|0|
416.248533|-485.846271|48.864196|-0.009764|0.026077|0.463684|0.885563|0.042394|-0.014893|0.102876|4.172763|6.208365|-0.577830|0.710764|0.964895|0.103638|0.102365|416.024718|-485.658629|4.244790|6.154823|0.135013|0.085328|0.964667|0.102211|0.093996|0.598849|0.000000|0.000000|0|0|
416.456438|-485.534961|48.844412|-0.009039|0.025192|0.466046|0.884356|0.045389|-0.016294|0.108131|4.143007|6.244782|-0.616038|0.740211|0.970210|0.108888|0.107885|416.232188|-485.347066|4.219274|6.187635|0.172442|0.134543|0.969969|0.107417|0.098844|0.629504|0.000000|0.000000|0|0|
416.662800|-485.221803|48.825354|-0.008279|0.024260|0.468524|0.883079|0.046860|-0.016766|0.113665|4.110911|6.282095|-0.667409|0.749739|0.975794|0.114405|0.111803|416.438068|-485.033707|4.192372|6.222157|0.191948|0.158003|0.975540|0.112854|0.103354|0.658725|0.000000|0.000000|0|0|
416.867494|-484.906771|48.807084|-0.007508|0.023313|0.471122|0.881728|0.047036|-0.016945|0.119282|4.076233|6.319644|-0.718701|0.751498|0.981656|0.119974|0.110392|416.642252|-484.718513|4.163285|6.257288|0.197993|0.161189|0.981386|0.118376|0.105663|0.687025|0.000000|0.000000|0|0|
417.070391|-484.589861|48.789649|-0.006749|0.022362|0.473838|0.880302|0.046598|-0.017178|0.124808|4.038947|6.357217|-0.772373|0.751165|0.987795|0.125435|0.108447|416.844620|-484.401464|4.131663|6.292517|0.195392|0.151811|0.987508|0.123879|0.106159|0.716158|0.000000|0.000000|0|0|
417.271357|-484.271074|48.773083|-0.006004|0.021410|0.476669|0.878802|0.046305|-0.017384|0.130296|3.998884|6.394740|-0.829222|0.749365|0.994205|0.130869|0.109254|417.045044|-484.082552|4.097328|6.327646|0.187574|0.135329|0.993905|0.129368|0.106427|0.745841|0.000000|0.000000|0|0|
417.470249|-483.950414|48.757416|-0.005265|0.020452|0.479615|0.877225|0.046475|-0.017718|0.135829|3.955999|6.432091|-0.884539|0.743982|1.000888|0.136356|0.109850|417.243389|-483.761776|4.060218|6.362582|0.177360|0.114733|1.000577|0.134850|0.106602|0.774518|0.000000|0.000000|0|0|
417.666931|-483.627896|48.742678|-0.004528|0.019477|0.482676|0.875571|0.047058|-0.018494|0.141344|3.910414|6.469077|-0.937949|0.735247|1.007846|0.141818|0.108563|417.439524|-483.439145|4.020363|6.397243|0.166348|0.091718|1.007522|0.140288|0.106097|0.803049|0.000000|0.000000|0|0|
417.861266|-483.303539|48.728900|-0.003788|0.018469|0.485851|0.873838|0.048038|-0.019647|0.146826|3.862088|6.505612|-0.994809|0.726341|1.015075|0.147247|0.109089|417.633317|-483.114675|3.977766|6.431568|0.154590|0.067445|1.014740|0.145703|0.105783|0.833024|0.000000|0.000000|0|0|
418.053113|-482.977368|48.716116|-0.003039|0.017418|0.489140|0.872026|0.049364|-0.020943|0.152376|3.810799|6.541643|-1.057446|0.711262|1.022577|0.152750|0.110727|417.824626|-482.788381|3.932320|6.465432|0.141134|0.040690|1.022232|0.151144|0.106101|0.862839|0.000000|0.001424|0|0|
418.242315|-482.649423|48.704363|-0.002282|0.016322|0.492542|0.870133|0.050528|-0.022378|0.157956|3.756102|6.576308|-1.129260|0.674994|1.030356|0.158275|0.110083|418.013294|-482.460309|3.883659|6.498219|0.122454|0.004589|1.029998|0.156587|0.106070|0.892267|0.000000|0.001696|0|0|
418.428695|-482.319787|48.693685|-0.001524|0.015179|0.496057|0.868156|0.051463|-0.023974|0.163521|3.697934|6.609403|-1.194956|0.652383|1.038410|0.163785|0.110729|418.199154|-482.130527|3.831717|6.529774|0.102660|-0.033698|1.038039|0.162043|0.106214|0.922894|0.000000|0.001411|0|0|
418.612088|-481.988518|48.684117|-0.000766|0.013988|0.499685|0.866094|0.052550|-0.025675|0.169163|3.636613|6.641698|-1.255811|0.640964|1.046741|0.169378|0.113040|418.382048|-481.799077|3.776677|6.560448|0.085405|-0.067841|1.046358|0.167563|0.107111|0.953862|0.000000|0.000761|0|0|
418.792342|-481.655645|48.675691|-0.000008|0.012743|0.503426|0.863944|0.053813|-0.027574|0.174921|3.572421|6.673689|-1.309089|0.641801|1.055355|0.175093|0.115685|418.561827|-481.465986|3.718816|6.590745|0.073395|-0.093698|1.054960|0.173185|0.108661|0.985264|0.000526|0.000000|0|0|
418.969323|-481.321167|48.668433|0.000753|0.011436|0.507283|0.861703|0.055217|-0.029711|0.180825|3.505629|6.705889|-1.362928|0.644132|1.064259|0.180960|0.119062|418.738352|-481.131255|3.658361|6.621097|0.066057|-0.112137|1.063850|0.178947|0.110919|1.018117|0.002187|0.000000|0|0|
419.142894|-480.985081|48.662369|0.001513|0.010066|0.511259|0.859367|0.056464|-0.031854|0.186921|3.435934|6.737932|-1.424632|0.636910|1.073461|0.187028|0.123918|418.911482|-480.794889|3.595211|6.651402|0.059625|-0.129816|1.073039|0.184906|0.114170|1.052730|0.004282|0.000000|0|0|
419.312902|-480.647403|48.657527|0.002268|0.008637|0.515356|0.856930|0.057403|-0.033853|0.193294|3.363035|6.769545|-1.490383|0.627520|1.082973|0.193387|0.130351|419.081058|-480.456906|3.529198|6.681466|0.053016|-0.148842|1.082537|0.191134|0.118669|1.088785|0.007006|0.000000|0|0|
419.479187|-480.308154|48.653929|0.003016|0.007160|0.519579|0.854387|0.058104|-0.034762|0.199992|3.287153|6.800947|-1.537368|0.633240|1.092811|0.200093|0.138327|419.246926|-480.117322|3.460483|6.711505|0.051672|-0.163044|1.092361|0.197703|0.124540|1.126237|0.010350|0.000000|0|0|
419.641640|-479.967331|48.651470|0.003836|0.005757|0.523931|0.851733|0.058562|-0.026632|0.206469|3.209821|6.832376|-1.557870|0.626624|1.102985|0.206613|0.128822|419.408993|-479.776145|3.389687|6.741722|0.058727|-0.172972|1.102513|0.204206|0.124806|1.168020|0.013623|0.000000|0|0|
419.800179|-479.624933|48.649867|0.004684|0.004553|0.528408|0.848965|0.052384|-0.020122|0.213646|3.130065|6.863924|-1.631245|0.635258|1.113494|0.213816|0.155344|419.567144|-479.433370|3.316722|6.772129|0.064493|-0.180253|1.113015|0.211345|0.134417|1.216240|0.016829|0.000000|0|0|
419.954638|-479.280943|48.648895|0.005461|0.003605|0.533032|0.846070|0.043142|-0.012785|0.221690|3.046638|6.895951|-1.707949|0.645641|1.124388|0.221858|0.165815|419.721205|-479.088978|3.241106|6.802833|0.069261|-0.186038|1.123896|0.219072|0.144812|1.261271|0.020207|0.000000|0|0|
420.104823|-478.935338|48.648379|0.006094|0.002945|0.537811|0.843038|0.030987|-0.006624|0.230143|2.958942|6.928492|-1.799137|0.655668|1.135695|0.230303|0.170885|419.870977|-478.742946|3.162264|6.833863|0.070864|-0.191813|1.135183|0.227265|0.153630|1.309471|0.023663|0.000000|0|0|
420.250508|-478.588093|48.648211|0.006531|0.002579|0.542750|0.839865|0.017617|-0.001401|0.238787|2.866534|6.961492|-1.895845|0.663471|1.147430|0.238946|0.174911|420.016236|-478.395252|3.079668|6.865231|0.069618|-0.197956|1.146892|0.235804|0.160699|1.359966|0.027241|0.000000|0|0|
420.391453|-478.239191|48.648353|0.006748|0.002497|0.547853|0.836544|0.004134|0.002858|0.247637|2.769310|6.994749|-1.990260|0.665618|1.159602|0.247802|0.179323|420.156748|-478.045884|2.992962|6.896886|0.067163|-0.204910|1.159039|0.244622|0.166610|1.412086|0.030977|0.000000|0|0|
420.527426|-477.888624|48.648825|0.006742|0.002674|0.553122|0.833069|-0.007926|0.006532|0.257079|2.667961|7.028175|-2.052464|0.673592|1.172227|0.257278|0.207411|420.292297|-477.694837|2.902426|6.928972|0.072753|-0.208065|1.171651|0.254183|0.179926|1.464916|0.034722|0.000000|0|0|
420.658269|-477.536396|48.649565|0.006636|0.003080|0.558576|0.829421|-0.012762|0.013201|0.267403|2.564436|7.061087|-2.073500|0.651328|1.185354|0.267591|0.204791|420.422747|-477.342131|2.808882|6.961121|0.090208|-0.213846|1.184756|0.264145|0.188108|1.511614|0.038342|0.000000|0|0|
420.783901|-477.182541|48.650401|0.006518|0.003590|0.564217|0.825593|-0.013638|0.012471|0.277689|2.459028|7.093450|-2.158076|0.647071|1.198996|0.277887|0.207626|420.548001|-476.987790|2.712719|6.993252|0.107290|-0.217885|1.198371|0.274394|0.194242|1.575391|0.041879|0.000000|0|0|
420.904131|-476.827070|48.651141|0.006429|0.004065|0.570048|0.821576|-0.009507|0.013483|0.288644|2.347960|7.126024|-2.285285|0.656453|1.213164|0.288872|0.234261|420.667806|-476.631804|2.612886|7.025440|0.117255|-0.220059|1.212523|0.285386|0.207329|1.648154|0.045714|0.000000|0|0|
421.018645|-476.469959|48.651699|0.006476|0.004497|0.576090|0.817348|-0.003198|0.015046|0.300879|2.230448|7.159025|-2.406921|0.661451|1.227917|0.301128|0.250878|420.781862|-476.274154|2.508487|7.057805|0.124327|-0.221319|1.227257|0.297220|0.222240|1.713625|0.049567|0.000000|0|0|
421.127146|-476.111197|48.652040|0.006655|0.004854|0.582354|0.812894|0.002375|0.014389|0.313278|2.107638|7.192039|-2.502490|0.658020|1.243291|0.313522|0.242159|420.889903|-475.914844|2.399351|7.090380|0.133889|-0.220687|1.242595|0.309324|0.229010|1.775627|0.053167|0.000000|0|0|
421.229389|-475.750790|48.652196|0.006889|0.005102|0.588828|0.808213|0.005699|0.011070|0.325034|1.979913|7.224782|-2.607392|0.651377|1.259270|0.325265|0.229390|420.991683|-475.553891|2.285381|7.123100|0.142711|-0.217693|1.258530|0.321224|0.228066|1.841683|0.056493|0.000000|0|0|
421.325111|-475.388755|48.652233|0.007117|0.005251|0.595496|0.803309|0.007085|0.007967|0.336439|1.846599|7.257123|-2.722354|0.641013|1.275824|0.336667|0.228171|421.086926|-475.191314|2.166250|7.155832|0.148673|-0.212964|1.275053|0.332913|0.225927|1.908784|0.059774|0.000000|0|0|
421.414032|-475.025119|48.652225|0.007319|0.005345|0.602352|0.798179|0.006985|0.006252|0.347866|1.707881|7.288725|-2.819592|0.621391|1.292949|0.348092|0.227863|421.175358|-474.827154|2.041871|7.188372|0.155300|-0.207224|1.292154|0.344438|0.223750|1.970537|0.063112|0.000000|0|0|
421.495910|-474.659932|48.652234|0.007481|0.005424|0.609389|0.792817|0.005652|0.004837|0.359106|1.564995|7.319094|-2.891570|0.592373|1.310641|0.359324|0.220587|421.256752|-474.461471|1.912653|7.220456|0.166276|-0.200340|1.309824|0.355673|0.219316|2.027923|0.066501|0.000000|0|0|
421.570561|-474.293265|48.652299|0.007585|0.005502|0.616596|0.787224|0.003723|0.003404|0.369918|1.418748|7.347853|-2.957481|0.557611|1.328885|0.370128|0.212320|421.330921|-474.094346|1.779108|7.251783|0.180681|-0.192318|1.328045|0.366528|0.213012|2.085056|0.069943|0.000000|0|0|
421.637819|-473.925207|48.652432|0.007634|0.005589|0.623958|0.781400|0.001963|0.002833|0.380418|1.269105|7.374770|-3.027084|0.518873|1.347659|0.380624|0.208044|421.397685|-473.725868|1.641529|7.282043|0.196169|-0.183598|1.346801|0.377054|0.206997|2.141219|0.073472|0.000000|0|0|
421.697510|-473.555852|48.652626|0.007651|0.005702|0.631467|0.775344|0.000710|0.003282|0.390700|1.116030|7.399653|-3.093277|0.476368|1.366954|0.390900|0.202210|421.456864|-473.356139|1.500091|7.310971|0.212168|-0.174134|1.366077|0.387264|0.200857|2.193050|0.077117|0.000000|0|0|
421.749472|-473.185309|48.652865|0.007657|0.005844|0.639111|0.769055|-0.000077|0.003883|0.400537|0.959848|7.422323|-3.151809|0.430540|1.386752|0.400724|0.189964|421.508292|-472.985269|1.354998|7.338352|0.228601|-0.163342|1.385854|0.397014|0.192396|2.240007|0.080856|0.000000|0|0|
421.793555|-472.813691|48.653126|0.007654|0.006003|0.646872|0.762537|-0.000488|0.003979|0.409646|0.800819|7.442628|-3.208206|0.381901|1.407023|0.409817|0.173815|421.551820|-472.613378|1.206424|7.363996|0.244113|-0.150862|1.406103|0.406124|0.180866|2.283300|0.084648|0.000000|0|0|
421.829620|-472.441120|48.653387|0.007643|0.006164|0.654730|0.755799|-0.000583|0.003648|0.417926|0.638968|7.460430|-3.264121|0.330495|1.427729|0.418081|0.157004|421.587300|-472.240595|1.054450|7.387722|0.257292|-0.136647|1.426786|0.414471|0.166981|2.322260|0.088461|0.000000|0|0|
421.857528|-472.067725|48.653629|0.007622|0.006316|0.662665|0.748850|-0.000474|0.002990|0.425340|0.474454|7.475591|-3.313720|0.276338|1.448825|0.425477|0.138854|421.614592|-471.867054|0.899169|7.409365|0.268059|-0.120525|1.447864|0.421957|0.151098|2.355293|0.092251|0.000000|0|0|
421.877156|-471.693640|48.653838|0.007587|0.006449|0.670655|0.741702|-0.000295|0.001906|0.431793|0.307724|7.487978|-3.352711|0.219707|1.470267|0.431910|0.118610|421.633575|-471.492900|0.740791|7.428780|0.277006|-0.102268|1.469290|0.428480|0.133200|2.382300|0.095960|0.000000|0|0|
421.888406|-471.319006|48.654008|0.007533|0.006556|0.678677|0.734369|-0.000124|0.000496|0.437219|0.139301|7.497479|-3.381990|0.161022|1.492005|0.437317|0.098279|421.644154|-471.118281|0.579630|7.445825|0.284432|-0.081898|1.491015|0.433984|0.113987|2.404204|0.099586|0.000000|0|0|
421.891206|-470.943971|48.654136|0.007455|0.006635|0.686707|0.726866|0.000007|-0.000896|0.441672|-0.030370|7.504003|-3.402799|0.100833|1.513987|0.441752|0.079809|421.646254|-470.743352|0.416051|7.460364|0.290500|-0.059657|1.512988|0.438490|0.094686|2.421251|0.103159|0.000000|0|0|
