x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW||wheelbase|SR|K|v|curv_yawv|SW_yawv|
506.60471|-15.253675|0.514703|-0.01282|0.002151|-0.028684|-0.999504|-0.003799|-0.000888|0.510336|9.224178|1.168627|-0.112321|4.638477|6.340502|0.510289|-0.066663|507.075371|-15.387963|9.242127|0.483676|0.256216|-0.404684|0.055521|0.502444|-0.082425|8|1|0|1|8|||||9.25477465728394|0.054290246775977|2.26272451195076|0.514317656652666
507.066359|-15.198715|0.514688|-0.01274|0.002011|-0.041389|-0.99906|-0.003701|-0.001031|0.506961|9.215938|1.399887|-0.215197|4.612634|6.36593|0.506913|-0.067342|507.535706|-15.32401|9.250857|0.720186|0.276552|-0.394005|0.080953|0.499148|-0.083406|8|1|0|1|8|||||9.27884815637399|0.053794176991367|2.24254580781033|0.517941855861912
507.527695|-15.132149|0.514674|-0.01272|0.001866|-0.054005|-0.998458|4.7E-05|-0.000394|0.503773|9.202479|1.629756|-0.322085|4.583731|6.391193|0.503713|-0.059863|507.995488|-15.248433|9.254028|0.955934|0.295908|-0.384353|0.106223|0.49599|-0.081412|8|1|0|1|8|||||9.30327060969098|0.053313508851752|2.22300858383128|0.52146296597636
507.988446|-15.05404|0.51466|-0.012758|0.001713|-0.066537|-0.997701|0.00013|-0.000304|0.500922|9.183539|1.858395|-0.432463|4.562881|6.416305|0.500866|-0.05558|508.454449|-15.161292|9.251549|1.190784|0.31225|-0.374299|0.131343|0.49303|-0.078303|8|1|0|1|8|||||9.32786821487402|0.052855592365019|2.2044160980933|0.524824886938127
508.448335|-14.964444|0.514644|-0.012748|0.001566|-0.078989|-0.996793|-0.002344|-0.000828|0.498045|9.159279|2.085967|-0.534826|4.539385|6.441276|0.497997|-0.060103|508.912322|-15.062645|9.243502|1.424717|0.328185|-0.363268|0.156314|0.490084|-0.077697|8|1|0|1|8|||||9.35265458327704|0.05240052389792|2.18593887581342|0.528176668059028
508.9071|-14.863412|0.514628|-0.01268|0.001428|-0.091353|-0.995737|-0.004379|-0.001435|0.494849|9.129988|2.312278|-0.634262|4.512563|6.466096|0.494805|-0.067895|509.368853|-14.952556|9.230042|1.657674|0.344306|-0.350711|0.181132|0.486959|-0.080193|8|1|0|1|8|||||9.37771605520449|0.05192724935724|2.16670013925747|0.531677926020919
509.364485|-14.750999|0.514614|-0.012561|0.001305|-0.103618|-0.994537|-0.005201|-0.001908|0.491314|9.095819|2.537193|-0.728736|4.481153|6.490747|0.491271|-0.071824|509.82379|-14.831099|9.211329|1.889562|0.361241|-0.336689|0.205783|0.483612|-0.083593|8|1|0|1|8|||||9.40313918317096|0.05143090946325|2.14649814186855|0.535366937549192
509.82025|-14.627282|0.5146|-0.012489|0.001179|-0.115781|-0.993196|-0.00139|-0.000908|0.487877|9.057016|2.760158|-0.822602|4.438704|6.515221|0.487821|-0.064578|510.276896|-14.698368|9.187514|2.120048|0.378282|-0.324165|0.230267|0.480295|-0.083459|8|1|0|1|8|||||9.42894570047468|0.050938356764089|2.12645341796076|0.539039835177888
510.274152|-14.49236|0.514587|-0.012505|0.001038|-0.127846|-0.991715|0.000798|-0.000181|0.484918|9.013348|2.981113|-0.9221|4.400684|6.539535|0.484859|-0.055101|510.727932|-14.554462|9.158575|2.348871|0.39286|-0.312961|0.254593|0.477234|-0.079737|8|1|0|1|8|||||9.45498233764961|0.050474340718719|2.10759629095605|0.542506585474295
510.72594|-14.346329|0.514573|-0.012514|0.000897|-0.139823|-0.990097|-0.001242|-0.00087|0.482191|8.964737|3.200333|-1.018695|4.367768|6.563709|0.482143|-0.055503|511.176656|-14.399472|9.124521|2.57599|0.405779|-0.301429|0.278771|0.474334|-0.077032|8|1|0|1|8|||||9.48117123353128|0.050029051086269|2.08951624154448|0.545840910296352
511.175369|-14.189271|0.514556|-0.012445|0.000775|-0.15171|-0.988346|-0.004402|-0.002169|0.479199|8.911466|3.417889|-1.108955|4.333751|6.587742|0.479161|-0.064378|511.622832|-14.23349|9.085497|2.801446|0.4188|-0.288284|0.302801|0.471321|-0.078346|8|1|0|1|8|||||9.50759461840507|0.04957310643931|2.07098790690008|0.549268506251954
511.622207|-14.021263|0.514541|-0.012302|0.000675|-0.163496|-0.986467|-0.006773|-0.003437|0.475713|8.853814|3.633639|-1.194751|4.297034|6.611613|0.475679|-0.073898|512.066237|-14.056614|9.041675|3.025239|0.432369|-0.272881|0.326668|0.468001|-0.082916|8|1|0|1|8|||||9.53435670681279|0.049085744785025|2.05114526607751|0.552951135083001
512.066235|-13.842394|0.514527|-0.01214|0.000587|-0.175169|-0.984463|-0.004963|-0.002984|0.471986|8.792115|3.847218|-1.272078|4.246971|6.635301|0.471943|-0.073193|512.506656|-13.868957|8.993299|3.247171|0.447698|-0.257575|0.350361|0.464495|-0.086091|8|1|0|1|8|||||9.56156610637829|0.048579384886556|2.03050830561137|0.556794235771482
512.507249|-13.65278|0.514515|-0.012076|0.000482|-0.186728|-0.982337|-0.000519|-0.001069|0.468622|8.72645|4.058174|-1.354196|4.193294|6.65881|0.468565|-0.061304|512.943889|-13.670649|8.940496|3.466895|0.462292|-0.244365|0.373883|0.461159|-0.083959|8|1|0|1|8|||||9.58915166566058|0.048091741175754|2.01065160474568|0.560504596870868
512.945038|-13.452553|0.514502|-0.012088|0.000358|-0.198186|-0.98009|0.000536|-0.000516|0.465814|8.656508|4.266644|-1.441016|4.146631|6.682165|0.46576|-0.052719|513.377728|-13.461814|8.883234|3.684241|0.474414|-0.232531|0.397249|0.45815|-0.079036|8|1|0|1|8|||||9.61693704070257|0.047639908430401|1.99228713172353|0.563947092307105
513.379386|-13.241836|0.514487|-0.012077|0.000238|-0.209552|-0.977723|-0.00137|-0.001419|0.463153|8.582294|4.472906|-1.524434|4.103943|6.705386|0.463108|-0.054977|513.807962|-13.242571|8.821543|3.899238|0.485206|-0.220417|0.420471|0.455299|-0.076183|8|1|0|1|8|||||9.64487832383037|0.047206297965943|1.97467937773967|0.567257634391181
513.810078|-13.020734|0.514472|-0.012006|0.000136|-0.220822|-0.97524|-0.003483|-0.002578|0.460192|8.504013|4.677054|-1.60379|4.061496|6.728468|0.460152|-0.063446|514.234388|-13.013034|8.755514|4.111979|0.495435|-0.206656|0.443547|0.45234|-0.077321|8|1|0|1|8|||||9.67302417554288|0.046763038300234|1.95666356458329|0.5706549261193
514.23691|-12.789346|0.514457|-0.011891|4.8E-05|-0.231985|-0.972647|-0.004346|-0.003198|0.456827|8.421883|4.878983|-1.678414|4.01498|6.751391|0.456787|-0.07023|514.656809|-12.773325|8.685259|4.322482|0.505459|-0.191268|0.466466|0.449141|-0.080821|8|1|0|1|8|||||9.70142126378424|0.046296412431513|1.93766601123379|0.574248334239845
514.659687|-12.547781|0.514443|-0.011769|-3.3E-05|-0.243034|-0.969946|-0.004002|-0.003203|0.453262|8.33614|5.078452|-1.748749|3.963524|6.774139|0.453219|-0.071492|515.075035|-12.523575|8.61093|4.53065|0.515601|-0.175087|0.489216|0.445753|-0.083915|8|1|0|1|8|||||9.73010302552856|0.045811745140878|1.91790931191949|0.577997299031807
515.078225|-12.296165|0.51443|-0.011662|-0.000113|-0.253964|-0.967143|-0.003185|-0.002918|0.449756|8.246957|5.275251|-1.816534|3.908939|6.79671|0.449711|-0.068383|515.488888|-12.263922|8.532697|4.73633|0.525952|-0.158945|0.511794|0.442319|-0.084958|8|1|0|1|8|||||9.75908499618222|0.045323818797873|1.8980119943482|0.581785275329976
515.49235|-12.034632|0.514416|-0.011577|-0.000195|-0.264781|-0.964239|-0.002383|-0.002567|0.446451|8.154423|5.469285|-1.883158|3.853416|6.819111|0.446407|-0.064028|515.898194|-11.994509|8.450713|4.939379|0.536381|-0.143257|0.534202|0.43897|-0.083959|8|1|0|1|8|||||9.7883612067603|0.044846117825814|1.87853849980347|0.585504545287318
515.901892|-11.763324|0.5144|-0.011507|-0.000279|-0.275487|-0.961236|-0.001878|-0.002315|0.443342|8.058566|5.660569|-1.949264|3.79881|6.841351|0.443297|-0.060782|516.302784|-11.715479|8.365096|5.139715|0.546596|-0.127908|0.556448|0.435758|-0.0819|8|1|0|1|8|||||9.81791736420922|0.04438395474671|1.85971135815415|0.589111634455956
516.306682|-11.482378|0.514383|-0.011447|-0.000365|-0.286086|-0.958135|-0.001547|-0.002087|0.440343|7.959417|5.84914|-2.014963|3.744976|6.863439|0.440297|-0.059556|516.702491|-11.426972|8.275925|5.337302|0.556215|-0.112707|0.578538|0.432668|-0.079899|8|1|0|1|8|||||9.84772700905285|0.043935823931985|1.84146738789474|0.592617561474437
516.706551|-11.191928|0.514366|-0.011392|-0.000453|-0.296579|-0.95494|-0.001533|-0.002044|0.437356|7.856994|6.035043|-2.080093|3.692014|6.885378|0.43731|-0.060137|517.097151|-11.129128|8.183242|5.532139|0.564865|-0.097294|0.600476|0.42964|-0.07869|8|1|0|1|8|||||9.87775336530959|0.043495720546019|1.82355454677231|0.596069975573391
517.101332|-10.892106|0.514349|-0.011333|-0.000539|-0.306965|-0.951653|-0.001684|-0.002124|0.434308|7.751364|6.218291|-2.143135|3.638632|6.907166|0.434262|-0.061859|517.486602|-10.822086|8.087095|5.724234|0.572571|-0.081416|0.622261|0.426605|-0.078533|8|1|0|1|8|||||9.90797458746141|0.043056731346472|1.80568269080723|0.599524483233831
517.49086|-10.583043|0.514332|-0.011266|-0.000623|-0.31724|-0.948278|-0.001919|-0.00231|0.431169|7.64263|6.398861|-2.204254|3.584906|6.928799|0.431123|-0.063587|517.870684|-10.50599|7.987542|5.913592|0.579381|-0.064841|0.643893|0.423518|-0.079149|8|1|0|1|8|||||9.93838002615255|0.042614389758243|1.78766417965044|0.603017442887472
517.874978|-10.264872|0.514316|-0.011191|-0.000702|-0.327404|-0.944818|-0.002169|-0.002575|0.427953|7.530919|6.576707|-2.262253|3.529734|6.950274|0.427908|-0.064835|518.249244|-10.180981|7.884667|6.100201|0.585633|-0.047588|0.665367|0.420362|-0.080119|8|1|0|1|8|||||9.96897316383638|0.042167030956098|1.76942896690397|0.606562740600864
518.253534|-9.937729|0.5143|-0.011107|-0.000776|-0.337454|-0.941276|-0.002335|-0.002834|0.424695|7.416377|6.751773|-2.317375|3.473536|6.971586|0.424651|-0.065294|518.622133|-9.847206|7.778585|6.284038|0.591633|-0.029634|0.68668|0.41715|-0.081006|8|1|0|1|8|||||9.99977590687256|0.04171593482543|1.75103083884617|0.610150243391431
518.626385|-9.601753|0.514284|-0.011017|-0.000843|-0.347389|-0.937656|-0.002453|-0.003114|0.42143|7.299145|6.924009|-2.370042|3.416714|6.992736|0.421389|-0.065159|518.98921|-9.504815|7.669424|6.465074|0.597563|-0.01102|0.707832|0.413907|-0.081566|8|1|0|1|8|||||10.0308148381501|0.041263547047623|1.73257266056496|0.613760085235904
518.993395|-9.257087|0.514267|-0.010923|-0.000905|-0.357209|-0.93396|-0.002294|-0.003148|0.418197|7.179355|7.093382|-2.41975|3.359005|7.013722|0.418156|-0.064013|519.350339|-9.153955|7.557321|6.643276|0.603701|0.008088|0.728821|0.410674|-0.081506|8|1|0|1|8|||||10.0621179037625|0.040813872777861|1.71422292837747|0.617359271783368
519.354435|-8.903876|0.51425|-0.01084|-0.000968|-0.366915|-0.930191|-0.001722|-0.002712|0.415054|7.057127|7.259843|-2.46811|3.30049|7.03455|0.415011|-0.061642|519.705392|-8.794779|7.442409|6.818599|0.609923|0.027291|0.74965|0.407506|-0.080549|8|1|0|1|8|||||10.0936982343481|0.040372318503964|1.69620895794705|0.620902835966673
519.70938|-8.542266|0.514232|-0.010775|-0.001037|-0.376511|-0.926349|-0.001123|-0.002154|0.412045|6.932487|7.423376|-2.516296|3.242012|7.055223|0.412|-0.05891|520.054243|-8.427436|7.324779|6.990999|0.615863|0.046323|0.770325|0.404446|-0.078826|8|1|0|1|8|||||10.1255347718944|0.039943174272892|1.67871085383024|0.624354632335682
520.058107|-8.172407|0.514214|-0.010725|-0.001112|-0.385998|-0.922437|-0.000732|-0.001716|0.409154|6.805438|7.583998|-2.564502|3.184105|7.075749|0.409108|-0.057019|520.39677|-8.052076|7.204492|7.160458|0.621188|0.065179|0.790851|0.401499|-0.076898|8|1|0|1|8|||||10.1576012792306|0.039526950208309|1.66174997072811|0.627709584899454
520.400492|-7.794444|0.514196|-0.010692|-0.001196|-0.395379|-0.918455|0.000173|-0.000488|0.406376|6.675998|7.741731|-2.611918|3.126201|7.096132|0.406324|-0.053857|520.73285|-7.668847|7.081595|7.326967|0.625936|0.083728|0.811234|0.39869|-0.074454|8|1|0|1|8|||||10.1898691435717|0.03912611579036|1.64543007376588|0.630946233553112
520.736415|-7.408526|0.51418|-0.010714|-0.001313|-0.404658|-0.914404|0.001946|0.00215|0.403848|6.544174|7.896491|-2.661394|3.065618|7.116382|0.403782|-0.047703|521.062364|-7.277898|6.956108|7.490445|0.629583|0.10063|0.831484|0.396108|-0.07058|8|1|0|1|8|||||10.2222406939814|0.038749625630829|1.63012677179131|0.633988827241403
521.065749|-7.014804|0.514169|-0.010779|-0.001463|-0.413841|-0.910284|0.00199|0.002796|0.401563|6.409651|8.048285|-2.718099|3.007481|7.136513|0.401497|-0.045127|521.385183|-6.879376|6.827909|7.650855|0.630473|0.11609|0.851613|0.393725|-0.066954|8|1|0|1|8|||||10.254556233368|0.038395128081587|1.61573941708933|0.63685598735167
521.388348|-6.613423|0.514161|-0.010797|-0.001595|-0.42293|-0.906097|-0.000477|-0.000173|0.399152|6.272276|8.197297|-2.77369|2.954123|7.156528|0.399103|-0.051954|521.701167|-6.473425|6.696878|7.808325|0.628908|0.132569|0.87162|0.391294|-0.066992|8|1|0|1|8|||||10.2867931957685|0.038038482212412|1.60125229133948|0.639749566235754
521.704072|-6.204518|0.514151|-0.010718|-0.001675|-0.431917|-0.901848|-0.002787|-0.0035|0.396251|6.132381|8.343673|-2.819575|2.901589|7.176412|0.396216|-0.06312|522.010188|-6.060185|6.563056|7.96305|0.626578|0.152157|0.891494|0.388551|-0.071349|8|1|0|1|8|||||10.3191021586975|0.037653566562718|1.58556774875339|0.642889704778635
522.012797|-5.788215|0.514139|-0.010581|-0.001718|-0.440792|-0.897545|-0.003312|-0.004735|0.392919|5.990428|8.487332|-2.856566|2.845217|7.196139|0.392887|-0.068408|522.312129|-5.639802|6.426608|8.115095|0.624436|0.174362|0.911217|0.385471|-0.076629|8|1|0|1|8|||||10.3516209959933|0.037237742779532|1.56857561008922|0.646300307549051
522.314419|-5.364654|0.514123|-0.010445|-0.00175|-0.449548|-0.893193|-0.002626|-0.004401|0.38955|5.846778|8.628067|-2.888064|2.78505|7.215697|0.389517|-0.065139|522.606893|-5.212429|6.287783|8.264385|0.623203|0.197632|0.93078|0.382258|-0.079236|8|1|0|1|8|||||10.3844246101223|0.036810705874584|1.55110553061623|0.64981624808201
522.608856|-4.933986|0.514105|-0.010341|-0.001789|-0.458189|-0.888793|-0.001442|-0.003219|0.386496|5.70165|8.765732|-2.91668|2.722872|7.235093|0.386461|-0.056844|522.894393|-4.778219|6.146868|8.4108|0.623631|0.220663|0.950186|0.379169|-0.077881|8|1|0|1|8|||||10.4175593518551|0.036397104848986|1.53419658811011|0.653228340018859
522.896038|-4.496371|0.514084|-0.010275|-0.001842|-0.466725|-0.884341|-0.000386|-0.001941|0.383884|5.55505|8.900293|-2.947159|2.661084|7.254347|0.383848|-0.048297|523.174549|-4.337329|6.004083|8.554236|0.625414|0.242674|0.969448|0.376377|-0.073536|8|1|0|1|8|||||10.4510270411374|0.036013398350086|1.5185431987854|0.656395035406423
523.175888|-4.051968|0.514063|-0.010238|-0.001908|-0.475164|-0.879836|0.000159|-0.001143|0.381611|5.406826|9.031808|-2.981346|2.601051|7.273481|0.381574|-0.043503|523.448373|-3.889255|5.859531|8.694651|0.627482|0.26348|0.988584|0.373896|-0.068522|8|1|0|1|8|||||10.4848013596712|0.035660761436851|1.50419564758258|0.659304284138829
523.448323|-3.600931|0.514042|-0.010214|-0.001982|-0.483511|-0.875276|0.00026|-0.000816|0.379463|5.256824|9.160373|-3.018033|2.542932|7.292505|0.379424|-0.043093|523.712499|-3.436102|5.713166|8.83204|0.628864|0.283584|1.007603|0.371618|-0.064821|8|1|0|1|8|||||10.5188020375495|0.035328928016082|1.49072073643506|0.66204244579807
523.713249|-3.143405|0.514025|-0.01019|-0.002059|-0.491768|-0.870664|0.000143|-0.000731|0.377257|5.104967|9.286058|-3.055257|2.485673|7.31142|0.377216|-0.045401|523.970122|-2.976053|5.564957|8.966458|0.628675|0.30329|1.026511|0.369402|-0.063218|8|1|0|1|8|||||10.5530145208662|0.035004405543989|1.47754952787081|0.664724377521536
523.970568|-2.679534|0.514011|-0.010163|-0.002139|-0.499931|-0.866003|-2.7E-05|-0.00072|0.374916|4.951269|9.408884|-3.091494|2.428411|7.330221|0.374872|-0.048185|524.220058|-2.509905|5.41483|9.097937|0.626585|0.322917|1.045307|0.36714|-0.06336|8|1|0|1|8|||||10.5873906882135|0.034677099467834|1.46425526550396|0.667436863038949
524.220185|-2.209461|0.514001|-0.01013|-0.002218|-0.507998|-0.861296|-0.000232|-0.000859|0.372452|4.795803|9.528835|-3.126526|2.370975|7.348903|0.372407|-0.050174|524.462222|-2.037799|5.262756|9.226502|0.622593|0.342639|1.063984|0.364787|-0.064432|8|1|0|1|8|||||10.6219084853683|0.034342886732878|1.45066323659368|0.6702158131329
524.462009|-1.73333|0.513992|-0.010091|-0.002297|-0.515967|-0.856546|-0.00036|-0.000943|0.369924|4.638686|9.64589|-3.157517|2.31255|7.367459|0.36988|-0.050689|524.696532|-1.559881|5.10877|9.352165|0.617471|0.362506|1.08254|0.362352|-0.065543|8|1|0|1|8|||||10.6565717329789|0.034002680137612|1.43681166479908|0.673053767551834
524.695957|-1.251288|0.513985|-0.010047|-0.002373|-0.523838|-0.851755|-0.000443|-0.001051|0.367402|4.480041|9.760024|-3.187208|2.253989|7.385888|0.367359|-0.049958|524.922909|-1.076294|4.952946|9.474928|0.611514|0.38248|1.100971|0.359879|-0.066132|8|1|0|1|8|||||10.6913953572067|0.033660620337777|1.42287543379391|0.675915118115496
524.921952|-0.763482|0.513977|-0.01|-0.002447|-0.531612|-0.846926|-0.000498|-0.001219|0.364934|4.319961|9.871226|-3.215052|2.195313|7.404193|0.364894|-0.048573|525.14128|-0.587185|4.795382|9.594785|0.605192|0.402452|1.119279|0.357415|-0.06604|8|1|0|1|8|||||10.726396772549|0.033321068349317|1.40903902796797|0.678761977107022
525.139922|-0.270061|0.513968|-0.009951|-0.002518|-0.53929|-0.842058|-0.000482|-0.001308|0.362542|4.158532|9.979497|-3.241298|2.136746|7.422376|0.362504|-0.046991|525.352407|-0.092002|4.636198|9.711741|0.598805|0.422307|1.137464|0.354997|-0.065362|8|1|0|1|8|||||10.7616097841487|0.032987351067393|1.39544369018471|0.681565063273765
525.349801|0.228827|0.513957|-0.0099|-0.002586|-0.546874|-0.837152|-0.00041|-0.00131|0.360229|3.995816|10.084843|-3.266497|2.078328|7.440442|0.360193|-0.045457|525.553735|0.407023|4.475471|9.825773|0.592493|0.442016|1.155531|0.352647|-0.064289|8|1|0|1|8|||||10.7970206871789|0.032661510079235|1.38217577587973|0.684306210333642
525.551522|0.733035|0.513946|-0.009852|-0.002653|-0.554366|-0.83221|-0.000303|-0.00122|0.357991|3.83186|10.187273|-3.290965|2.020089|7.458395|0.357955|-0.044099|525.747694|0.911835|4.313315|9.936895|0.58613|0.461337|1.173484|0.350372|-0.063025|8|1|0|1|8|||||10.8326621164998|0.032344034756362|1.36925674016087|0.686980565279719
525.745024|1.242415|0.513933|-0.009807|-0.00272|-0.561769|-0.827232|-0.000197|-0.001093|0.355815|3.666699|10.286794|-3.314748|1.961932|7.476237|0.35578|-0.043011|525.933395|1.421596|4.149796|10.045096|0.579612|0.480178|1.191325|0.34817|-0.061755|8|1|0|1|8|||||10.868521541168|0.032034715916162|1.35667782870645|0.689589522993757
525.930246|1.75682|0.51392|-0.009764|-0.002788|-0.569082|-0.822218|-0.000123|-0.001|0.353687|3.500355|10.383412|-3.338142|1.903972|7.493971|0.353652|-0.04219|526.110781|1.936164|3.984968|10.150373|0.572755|0.498492|1.209059|0.346029|-0.06061|8|1|0|1|8|||||10.904588116942|0.031732422746201|1.34439126271552|0.692142619747149
526.107126|2.276105|0.513907|-0.009723|-0.002855|-0.576307|-0.81717|-0.000124|-0.001102|0.351583|3.332863|10.477134|-3.360885|1.846128|7.5116|0.351548|-0.042171|526.279799|2.455397|3.818874|10.252728|0.565388|0.516292|1.226686|0.343922|-0.059861|8|1|0|1|8|||||10.9408514325833|0.031434665036741|1.33229159034254|0.694661491190888
526.275604|2.800122|0.513895|-0.009672|-0.002912|-0.583445|-0.81209|-0.000302|-0.001921|0.34944|3.164237|10.567986|-3.382863|1.78924|7.529123|0.349409|-0.043599|526.440397|2.979157|3.651541|10.352183|0.557241|0.533931|1.244208|0.341798|-0.059928|8|1|0|1|8|||||10.9773149968547|0.031136757950185|1.3201803498094|0.697187352485507
526.435624|3.32873|0.513883|-0.009602|-0.002952|-0.590494|-0.80698|-0.000477|-0.002926|0.3472|2.994578|10.656024|-3.402116|1.733501|7.546537|0.347173|-0.045806|526.592525|3.507304|3.483019|10.448789|0.548435|0.551932|1.26162|0.339605|-0.060864|8|1|0|1|8|||||11.0140189268442|0.030833885637539|1.30785372600581|0.699762839883349
526.587133|3.861787|0.513871|-0.009517|-0.002976|-0.597452|-0.801843|-0.000484|-0.003468|0.344868|2.82404|10.741293|-3.418064|1.678415|7.563837|0.344844|-0.046957|526.736141|4.039701|3.313394|10.542591|0.539253|0.570435|1.27892|0.337336|-0.062022|8|1|0|1|8|||||11.0510092205426|0.030525356849122|1.29528266439601|0.702394289849199
526.730088|4.399155|0.51386|-0.009435|-0.002998|-0.604319|-0.796681|-0.000253|-0.003006|0.342547|2.652796|10.823801|-3.431063|1.622929|7.581019|0.342521|-0.045571|526.871209|4.576212|3.142795|10.633604|0.530158|0.588986|1.296104|0.335052|-0.062367|8|1|0|1|8|||||11.0883134173255|0.030216678352226|1.28270088988425|0.705032927105654
526.864455|4.940693|0.513849|-0.009368|-0.003029|-0.611097|-0.791495|2.9E-05|-0.002101|0.340348|2.480924|10.903517|-3.443485|1.566816|7.598089|0.340319|-0.04243|526.997701|5.116701|2.971344|10.721803|0.521305|0.606883|1.313177|0.332834|-0.061435|8|1|0|1|8|||||11.1259132091323|0.029915207295236|1.27042043914502|0.70761314165433
526.990202|5.486258|0.513838|-0.00932|-0.003073|-0.617788|-0.786284|0.000218|-0.001301|0.338309|2.308416|10.980421|-3.456685|1.510553|7.615052|0.338278|-0.039479|527.116061|5.661693|2.799136|10.807164|0.512609|0.62372|1.330143|0.330732|-0.059644|8|1|0|1|8|||||11.1637787540506|0.029625452750933|1.25863271043786|0.710094264574663
527.107296|6.035709|0.513826|-0.009283|-0.003128|-0.624396|-0.781047|0.000269|-0.000845|0.33638|2.135216|11.054517|-3.471096|1.454492|7.631916|0.336347|-0.038054|527.224834|6.209065|2.626196|10.88965|0.503795|0.639548|1.347008|0.328736|-0.057833|8|1|0|1|8|||||11.2018472830563|0.029346588262923|1.24730221631324|0.712483239965752
527.215702|6.588904|0.513816|-0.009249|-0.003187|-0.630923|-0.775784|0.000218|-0.00071|0.33448|1.961274|11.125818|-3.486181|1.398771|7.648685|0.334446|-0.038208|527.325827|6.761317|2.45255|10.969288|0.494437|0.654397|1.363775|0.3268|-0.056646|8|1|0|1|8|||||11.2401192488979|0.029074424635846|1.23625131244047|0.714817129819738
527.315378|7.1457|0.513805|-0.009214|-0.003247|-0.637368|-0.770497|0.000129|-0.00076|0.332546|1.786582|11.194342|-3.500979|1.343369|7.665358|0.332512|-0.039216|527.417676|7.316346|2.27817|11.046071|0.484314|0.668574|1.380446|0.324872|-0.056265|8|1|0|1|8|||||11.2785523488585|0.028804405915878|1.2252858870668|0.717136739249628
527.406287|7.70596|0.513796|-0.009176|-0.003306|-0.643732|-0.765189|4.6E-05|-0.000877|0.330559|1.611176|11.260102|-3.514679|1.288246|7.681934|0.330524|-0.040203|527.500442|7.874045|2.103057|11.120019|0.473391|0.682266|1.397019|0.322918|-0.056466|8|1|0|1|8|||||11.3171405975896|0.028533532584086|1.21427823926835|0.719469059594797
527.48839|8.269544|0.513787|-0.009133|-0.003363|-0.650013|-0.759861|-8E-06|-0.001002|0.328534|1.435121|11.323113|-3.526881|1.233373|7.698408|0.3285|-0.040637|527.574833|8.435548|1.927243|11.191162|0.461791|0.695522|1.413492|0.320931|-0.056859|8|1|0|1|8|||||11.3558959352089|0.028261178319269|1.20320172843096|0.72181979288131
527.561656|8.836313|0.513779|-0.009088|-0.003418|-0.656212|-0.754514|-3E-05|-0.001104|0.326505|1.258497|11.383387|-3.537547|1.178771|7.714782|0.326472|-0.040386|527.640439|9.000083|1.750769|11.259511|0.449769|0.708415|1.429865|0.318925|-0.057103|8|1|0|1|8|||||11.3948137347866|0.027988610206622|1.19211008926427|0.724177578698396
527.626055|9.406128|0.51377|-0.00904|-0.003471|-0.662329|-0.74915|-2E-05|-0.001169|0.324502|1.081374|11.440938|-3.546884|1.124465|7.731054|0.324471|-0.03962|527.697239|9.567516|1.573697|11.32508|0.437572|0.720944|1.446138|0.316925|-0.057016|8|1|0|1|8|||||11.433895191675|0.027718025632311|1.18109686712108|0.72652249899353
527.681564|9.978854|0.513761|-0.008992|-0.003522|-0.668366|-0.74377|1.4E-05|-0.001193|0.322546|0.903812|11.495782|-3.555176|1.07047|7.747227|0.322515|-0.038599|527.74545|10.138301|1.396097|11.387886|0.425371|0.733055|1.462312|0.314953|-0.056583|8|1|0|1|8|||||11.4731440495797|0.027451324470343|1.17024311985786|0.72883717252889
527.72816|10.554353|0.513752|-0.008945|-0.003571|-0.674323|-0.738374|6E-05|-0.001177|0.320642|0.725857|11.547933|-3.562681|1.016779|7.763304|0.320612|-0.037557|527.784554|10.711121|1.218028|11.447929|0.413268|0.744771|1.478389|0.313023|-0.055893|8|1|0|1|8|||||11.5125440541101|0.027189733088426|1.15960106440132|0.73111027497093
527.765824|11.132489|0.513743|-0.008898|-0.00362|-0.680202|-0.732961|0.000107|-0.001128|0.318787|0.547543|11.597408|-3.569574|0.963368|7.779288|0.318758|-0.036644|527.814621|11.285876|1.039545|11.505221|0.401263|0.756064|1.494371|0.311141|-0.055079|8|1|0|1|8|||||11.5520891645566|0.026933742941894|1.14919179270791|0.733337079579697
527.794545|11.713128|0.513736|-0.008902|-0.003724|-0.686006|-0.727532|-0.000101|0.006176|0.317296|0.369078|11.644249|-3.569307|0.908604|7.795184|0.31723|-0.023655|527.836028|11.86358|0.860858|11.559783|0.392168|0.766496|1.51027|0.30959|-0.049883|8|1|0|1|8|||||11.591792764851|0.026707689335057|1.14005449560665|0.735294567550727
527.814318|12.296126|0.513743|-0.009022|-0.003967|-0.691745|-0.722074|-0.000612|0.010489|0.316505|0.190188|11.687895|-3.587424|0.838681|7.811022|0.316424|-0.010458|527.848553|12.443507|0.681952|11.61116|0.383519|0.769548|1.526111|0.30856|-0.041372|8|1|0|1|8|||||11.6311691190484|0.026528717521154|1.13291680043865|0.736825494839028
527.825111|12.881313|0.513767|-0.009144|-0.00423|-0.69743|-0.716582|-0.001134|0.008485|0.316018|0.010195|11.728121|-3.612261|0.77236|7.826831|0.315951|-0.010819|527.85215|13.0255|0.502574|11.659213|0.374028|0.768683|1.541912|0.307837|-0.035531|8|1|0|1|8|||||11.6700397773463|0.026378401948344|1.12699189811356|0.738097505759323
